"bis_player_id","pick_round","pick_number","display_pick_number","round_pick_number","headshot_link","is_drafted","is_pass","year","school_name","person_id","person_full_name","person_link","person_first_name","person_last_name","person_primary_number","person_birth_date","person_current_age","person_birth_city","person_birth_state_province","person_birth_country","person_height","person_weight","person_active","person_use_name","person_use_last_name","person_middle_name","person_boxscore_name","person_nick_name","person_gender","person_is_player","person_is_verified","person_draft_year","person_mlb_debut_date","person_name_first_last","person_name_slug","person_first_last_name","person_last_first_name","person_last_init_name","person_init_last_name","person_full_fml_name","person_full_lfm_name","person_strike_zone_top","person_strike_zone_bottom","person_pronunciation","person_last_played_date","person_name_title","person_name_suffix","person_death_date","person_death_city","person_death_state_province","person_death_country","person_name_matrilineal","person_primary_position_code","person_primary_position_name","person_primary_position_type","person_primary_position_abbreviation","person_bat_side_code","person_bat_side_description","person_pitch_hand_code","person_pitch_hand_description","team_all_star_status","team_id","team_name","team_link","team_spring_league_id","team_spring_league_name","team_spring_league_link","team_spring_league_abbreviation","draft_type_code","draft_type_description","draft_year","rank","pick_value","signing_bonus","scouting_report","blurb","home_city","home_state","home_country","school_city","school_country","school_state","school_school_class"
364375,2,43,43,2,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/608360/headshot/draft/current",TRUE,FALSE,2016,"Clemson",608360,"Chris Okey","/api/v1/people/608360","Christopher","Okey",46,"1994-12-29",31,"Altamonte Springs","FL","USA","5' 11""",200,TRUE,"Chris","Okey","Campbell","Okey",NA,"M",TRUE,FALSE,2016,"2022-06-10","Chris Okey","chris-okey-608360","Chris Okey","Okey, Chris","Okey, C","C Okey","Christopher Campbell Okey","Okey, Christopher Campbell",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",113,"Cincinnati Reds","/api/v1/teams/113",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385286,2,48,48,7,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/642002/headshot/draft/current",TRUE,FALSE,2016,"Florida",642002,"Michael Reed","/api/v1/people/642002","Michael","Reed",NA,"1995-04-27",30,"Bronx","NY","USA","6' 4""",218,TRUE,"Michael","Reed","Elliott","Reed, M",NA,"M",TRUE,FALSE,2016,NA,"Michael Reed","michael-reed-642002","Michael Reed","Reed, Michael","Reed, M","M Reed","Michael Elliott Reed","Reed, Michael Elliott",3.388,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Outfield","Outfielder","OF","S","Switch","R","Right","N",135,"San Diego Padres","/api/v1/teams/135",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397372,2,51,51,10,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/641453/headshot/draft/current",TRUE,FALSE,2016,"Florida Atlantic",641453,"C.J. Chatham","/api/v1/people/641453","Connor","Chatham",NA,"1994-12-22",31,"Fort Lauderdale","FL","USA","6' 4""",185,TRUE,"C.J.","Chatham","James","Chatham",NA,"M",TRUE,FALSE,2016,NA,"C.J. Chatham","c-j-chatham-641453","C.J. Chatham","Chatham, C.J.","Chatham, C","C Chatham","Connor James Chatham","Chatham, Connor James",3.388,1.71,"CHAT-um",NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","R","Right","R","Right","N",111,"Boston Red Sox","/api/v1/teams/111",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383257,2,53,53,12,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/624416/headshot/draft/current",TRUE,FALSE,2016,"Nebraska",624416,"Ryan Boldt","/api/v1/people/624416","Ryan","Boldt",31,"1994-11-22",31,"Red Wing","MN","USA","6' 2""",210,TRUE,"Ryan","Boldt","Andrew","Boldt",NA,"M",TRUE,FALSE,2016,NA,"Ryan Boldt","ryan-boldt-624416","Ryan Boldt","Boldt, Ryan","Boldt, R","R Boldt","Ryan Andrew Boldt","Boldt, Ryan Andrew",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","Outfielder","Outfielder","RF","L","Left","R","Right","N",139,"Tampa Bay Rays","/api/v1/teams/139",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381588,2,57,57,16,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/642223/headshot/draft/current",TRUE,FALSE,2016,"Mississippi",642223,"J.B. Woodman","/api/v1/people/642223","John","Woodman",NA,"1994-12-13",31,"Orlando","FL","USA","6' 2""",195,FALSE,"J.B.","Woodman","Bryant","Woodman",NA,"M",TRUE,FALSE,2016,NA,"J.B. Woodman","j-b-woodman-642223","J.B. Woodman","Woodman, J.B.","Woodman, J","J Woodman","John Bryant Woodman","Woodman, John Bryant",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","Outfielder","Outfielder","CF","L","Left","R","Right","N",141,"Toronto Blue Jays","/api/v1/teams/141",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366626,2,58,58,17,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/641914/headshot/draft/current",TRUE,FALSE,2016,"Oklahoma",641914,"Sheldon Neuse","/api/v1/people/641914","Sheldon","Neuse",26,"1994-12-10",31,"Fort Worth","TX","USA","6' 0""",232,TRUE,"Sheldon","Neuse","Lynn","Neuse",NA,"M",TRUE,FALSE,2016,"2019-05-19","Sheldon Neuse","sheldon-neuse-641914","Sheldon Neuse","Neuse, Sheldon","Neuse, S","S Neuse","Sheldon Lynn Neuse","Neuse, Sheldon Lynn",3.33,1.5,"noisy",NA,NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","R","Right","R","Right","N",120,"Washington Nationals","/api/v1/teams/120",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766382,2,59,59,18,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/668804/headshot/draft/current",TRUE,FALSE,2016,"Vanderbilt",668804,"Bryan Reynolds","/api/v1/people/668804","Bryan","Reynolds",10,"1995-01-27",31,"Baltimore","MD","USA","6' 2""",205,TRUE,"Bryan","Reynolds","Patrick","Reynolds, B","B-Rey","M",TRUE,FALSE,2016,"2019-04-20","Bryan Reynolds","bryan-reynolds-668804","Bryan Reynolds","Reynolds, Bryan","Reynolds, B","B Reynolds","Bryan Patrick Reynolds","Reynolds, Bryan Patrick",3.31,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","Outfielder","Outfielder","RF","S","Switch","R","Right","N",137,"San Francisco Giants","/api/v1/teams/137",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758481,2,61,61,20,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669008/headshot/draft/current",TRUE,FALSE,2016,"Ohio State",669008,"Ronnie Dawson","/api/v1/people/669008","Ronnie","Dawson",82,"1995-05-19",30,"Grove City","OH","USA","6' 2""",217,TRUE,"Ronnie","Dawson","Silas","Dawson",NA,"M",TRUE,FALSE,2016,"2021-04-14","Ronnie Dawson","ronnie-dawson-669008","Ronnie Dawson","Dawson, Ronnie","Dawson, R","R Dawson","Ronnie Silas Dawson","Dawson, Ronnie Silas",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Designated Hitter","Hitter","DH","L","Left","R","Right","N",117,"Houston Astros","/api/v1/teams/117",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766920,2,62,62,21,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669256/headshot/draft/current",TRUE,FALSE,2016,"Louisville",669256,"Nick Solak","/api/v1/people/669256","Nicholas","Solak",15,"1995-01-11",31,"Woodridge","IL","USA","5' 10""",185,TRUE,"Nick","Solak","Blake","Solak",NA,"M",TRUE,FALSE,2016,"2019-08-20","Nick Solak","nick-solak-669256","Nick Solak","Solak, Nick","Solak, N","N Solak","Nicholas Blake Solak","Solak, Nicholas Blake",3.3,1.54,"SO-lack",NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","R","Right","R","Right","N",147,"New York Yankees","/api/v1/teams/147",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384439,2,64,64,23,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/624413/headshot/draft/current",TRUE,FALSE,2016,"Florida",624413,"Pete Alonso","/api/v1/people/624413","Peter","Alonso",25,"1994-12-07",31,"Tampa","FL","USA","6' 3""",245,TRUE,"Pete","Alonso","Morgan","Alonso","Polar Bear","M",TRUE,TRUE,2016,"2019-03-28","Pete Alonso","pete-alonso-624413","Pete Alonso","Alonso, Pete","Alonso, P","P Alonso","Peter Morgan Alonso","Alonso, Peter Morgan",3.48,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","R","Right","R","Right","N",121,"New York Mets","/api/v1/teams/121",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390713,3,81,81,4,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/641658/headshot/draft/current",TRUE,FALSE,2016,"Long Beach State",641658,"Garrett Hampson","/api/v1/people/641658","Garrett","Hampson",53,"1994-10-10",31,"Reno","NV","USA","5' 10""",196,TRUE,"Garrett","Hampson","Reese","Hampson","G Hamp","M",TRUE,FALSE,2016,"2018-07-21","Garrett Hampson","garrett-hampson-641658","Garrett Hampson","Hampson, Garrett","Hampson, G","G Hampson","Garrett Reese Hampson","Hampson, Garrett Reese",3.44,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Second Base","Infielder","2B","R","Right","R","Right","N",115,"Colorado Rockies","/api/v1/teams/115",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766402,3,83,83,6,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669221/headshot/draft/current",TRUE,FALSE,2016,"Wright State",669221,"Sean Murphy","/api/v1/people/669221","Sean","Murphy",12,"1994-10-04",31,"Peekskill","NY","USA","6' 3""",228,TRUE,"Sean","Murphy","Michael","Murphy, S",NA,"M",TRUE,FALSE,2016,"2019-05-19","Sean Murphy","sean-murphy-669221","Sean Murphy","Murphy, Sean","Murphy, S","S Murphy","Sean Michael Murphy","Murphy, Sean Michael",3.44,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",133,"Athletics","/api/v1/teams/133",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774358,3,86,86,9,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669743/headshot/draft/current",TRUE,FALSE,2016,"Ball State",669743,"Alex Call","/api/v1/people/669743","Alex","Call",12,"1994-09-27",31,"Burnsville","MN","USA","5' 11""",189,TRUE,"Alex","Call","M.","Call",NA,"M",TRUE,FALSE,2016,"2022-07-11","Alex Call","alex-call-669743","Alex Call","Call, Alex","Call, A","A Call","Alex M. Call","Call, Alex M.",3.4,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","Outfielder","Outfielder","RF","R","Right","R","Right","N",145,"Chicago White Sox","/api/v1/teams/145",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370519,3,87,87,10,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/624417/headshot/draft/current",TRUE,FALSE,2016,"San Diego",624417,"Bryson Brigman","/api/v1/people/624417","Bryson","Brigman",NA,"1995-06-19",30,"San Jose","CA","USA","5' 10""",180,TRUE,"Bryson","Brigman","Michael","Brigman, B",NA,"M",TRUE,FALSE,2016,NA,"Bryson Brigman","bryson-brigman-624417","Bryson Brigman","Brigman, Bryson","Brigman, B","B Brigman","Bryson Michael Brigman","Brigman, Bryson Michael",3.121,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","R","Right","R","Right","N",136,"Seattle Mariners","/api/v1/teams/136",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751091,3,91,91,14,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669720/headshot/draft/current",TRUE,FALSE,2016,"Jacksonville",669720,"Austin Hays","/api/v1/people/669720","Austin","Hays",21,"1995-07-05",30,"Daytona Beach","FL","USA","5' 11""",200,TRUE,"Austin","Hays","Charles Bryan","Hays",NA,"M",TRUE,TRUE,2016,"2017-09-07","Austin Hays","austin-hays-669720","Austin Hays","Hays, Austin","Hays, A","A Hays","Austin Charles Bryan Hays","Hays, Austin Charles Bryan",3.34,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","Outfielder","Outfielder","LF","R","Right","R","Right","N",110,"Baltimore Orioles","/api/v1/teams/110",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384754,3,95,95,18,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/641991/headshot/draft/current",TRUE,FALSE,2016,"Samford",641991,"Heath Quinn","/api/v1/people/641991","Heath","Quinn",90,"1995-06-07",30,"Birmingham","AL","USA","6' 3""",220,TRUE,"Heath","Quinn","Mitchell","Quinn",NA,"M",TRUE,TRUE,2016,NA,"Heath Quinn","heath-quinn-641991","Heath Quinn","Quinn, Heath","Quinn, H","H Quinn","Heath Mitchell Quinn","Quinn, Heath Mitchell",3.344,1.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Outfield","Outfielder","OF","R","Right","R","Right","N",137,"San Francisco Giants","/api/v1/teams/137",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397292,3,97,97,20,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/668670/headshot/draft/current",TRUE,FALSE,2016,"Tulane",668670,"Jake Rogers","/api/v1/people/668670","Jacob","Rogers",34,"1995-04-18",30,"Canyon","TX","USA","6' 0""",201,TRUE,"Jake","Rogers","Ray","Rogers","Rog","M",TRUE,FALSE,2016,"2019-07-30","Jake Rogers","jake-rogers-668670","Jake Rogers","Rogers, Jake","Rogers, J","J Rogers","Jacob Ray Rogers","Rogers, Jacob Ray",3.47,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",117,"Houston Astros","/api/v1/teams/117",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393690,3,100,100,23,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669723/headshot/draft/current",TRUE,FALSE,2016,"Louisville",669723,"Blake Tiberi","/api/v1/people/669723","Blake","Tiberi",4,"1995-02-16",31,"Cincinnati","OH","USA","6' 0""",205,TRUE,"Blake","Tiberi","Robert","Tiberi",NA,"M",TRUE,TRUE,2016,NA,"Blake Tiberi","blake-tiberi-669723","Blake Tiberi","Tiberi, Blake","Tiberi, B","B Tiberi","Blake Robert Tiberi","Tiberi, Blake Robert",3.21,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","Infield","Infielder","IF","L","Left","R","Right","N",121,"New York Mets","/api/v1/teams/121",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383513,3,105,105,28,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/641301/headshot/draft/current",TRUE,FALSE,2016,"Tulane",641301,"Stephen Alemais","/api/v1/people/641301","Stephen","Alemais",82,"1995-04-12",30,"New York","NY","USA","5' 11""",190,TRUE,"Stephen","Alemais","Gavin","Alemais",NA,"M",TRUE,FALSE,2016,NA,"Stephen Alemais","stephen-alemais-641301","Stephen Alemais","Alemais, Stephen","Alemais, S","S Alemais","Stephen Gavin Alemais","Alemais, Stephen Gavin",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","R","Right","R","Right","N",134,"Pittsburgh Pirates","/api/v1/teams/134",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372886,4,116,116,10,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/622053/headshot/draft/current",TRUE,FALSE,2016,"Southeastern Louisiana",622053,"Jameson Fisher","/api/v1/people/622053","William","Fisher",87,"1993-12-18",32,"Baton Rouge","LA","USA","6' 2""",210,TRUE,"Jameson","Fisher","Jameson","Fisher",NA,"M",TRUE,TRUE,2016,NA,"Jameson Fisher","jameson-fisher-622053","Jameson Fisher","Fisher, Jameson","Fisher, J","J Fisher","William Jameson Fisher","Fisher, William Jameson",3.299,1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","L","Left","R","Right","N",145,"Chicago White Sox","/api/v1/teams/145",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409412,4,118,118,12,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/666915/headshot/draft/current",TRUE,FALSE,2016,"Arizona",666915,"Bobby Dalbec","/api/v1/people/666915","Robert","Dalbec",29,"1995-06-29",30,"Seattle","WA","USA","6' 3""",225,TRUE,"Bobby","Dalbec","Vernon","Dalbec",NA,"M",TRUE,TRUE,2016,"2020-08-30","Bobby Dalbec","bobby-dalbec-666915","Bobby Dalbec","Dalbec, Bobby","Dalbec, B","B Dalbec","Robert Vernon Dalbec","Dalbec, Robert Vernon",3.68,1.73,"DAHL-beck",NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","R","Right","R","Right","N",111,"Boston Red Sox","/api/v1/teams/111",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385243,4,124,124,18,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/641336/headshot/draft/current",TRUE,FALSE,2016,"Texas A&M",641336,"Nick Banks","/api/v1/people/641336","Nicholas","Banks",91,"1994-11-18",31,"Tomball","TX","USA","6' 0""",215,TRUE,"Nick","Banks","Matthew","Banks",NA,"M",TRUE,FALSE,2016,NA,"Nick Banks","nick-banks-641336","Nick Banks","Banks, Nick","Banks, N","N Banks","Nicholas Matthew Banks","Banks, Nicholas Matthew",3.21,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Outfield","Outfielder","OF","L","Left","L","Left","N",120,"Washington Nationals","/api/v1/teams/120",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390358,4,129,129,23,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/641779/headshot/draft/current",TRUE,FALSE,2016,"Pittsburgh",641779,"Charles Leblanc","/api/v1/people/641779","Charles","Leblanc",90,"1996-06-03",29,"Laval","QC","Canada","6' 3""",195,TRUE,"Charles","Leblanc",NA,"Leblanc",NA,"M",TRUE,FALSE,2016,"2022-07-30","Charles Leblanc","charles-leblanc-641779","Charles Leblanc","Leblanc, Charles","Leblanc, C","C Leblanc","Charles Leblanc","Leblanc, Charles",3.58,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","R","Right","R","Right","N",140,"Texas Rangers","/api/v1/teams/140",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766348,4,130,130,24,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669686/headshot/draft/current",TRUE,FALSE,2016,"Coastal Carolina",669686,"Michael Paez","/api/v1/people/669686","Michael","Paez",NA,"1994-12-08",31,"Miami","FL","USA","5' 8""",175,FALSE,"Michael","Paez","Alexander","Paez",NA,"M",TRUE,TRUE,2016,NA,"Michael Paez","michael-paez-669686","Michael Paez","Paez, Michael","Paez, M","M Paez","Michael Alexander Paez","Paez, Michael Alexander",3.032,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Second Base","Infielder","2B","R","Right","R","Right","N",121,"New York Mets","/api/v1/teams/121",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384193,4,132,132,26,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/641943/headshot/draft/current",TRUE,FALSE,2016,"Auburn",641943,"Joshua Palacios","/api/v1/people/641943","Joshua","Palacios",47,"1995-07-30",30,"Brooklyn","NY","USA","6' 0""",210,TRUE,"Joshua","Palacios","John","Palacios",NA,"M",TRUE,TRUE,2016,"2021-04-09","Joshua Palacios","joshua-palacios-641943","Joshua Palacios","Palacios, Joshua","Palacios, J","J Palacios","Joshua John Palacios","Palacios, Joshua John",3.51,1.62,"pah-LA-see-ohs",NA,NA,NA,NA,NA,NA,NA,NA,"9","Outfielder","Outfielder","RF","L","Left","R","Right","N",141,"Toronto Blue Jays","/api/v1/teams/141",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369921,4,136,136,30,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/546999/headshot/draft/current",TRUE,FALSE,2016,"Southern California",546999,"Jeremy Martinez","/api/v1/people/546999","Jeremy","Martinez",86,"1994-12-29",31,"Fountain Valley","CA","USA","5' 11""",195,TRUE,"Jeremy","Martinez","J.","Martinez, Je",NA,"M",TRUE,FALSE,2016,NA,"Jeremy Martinez","jeremy-martinez-546999","Jeremy Martinez","Martinez, Jeremy","Martinez, J","Je Martinez","Jeremy J. Martinez","Martinez, Jeremy J.",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",138,"St. Louis Cardinals","/api/v1/teams/138",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412626,5,140,140,4,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/661531/headshot/draft/current",TRUE,FALSE,2016,"Arizona State",661531,"Brian Serven","/api/v1/people/661531","Brian","Serven",10,"1995-05-05",30,"Palm Desert","CA","USA","6' 0""",207,TRUE,"Brian","Serven","Nicholas","Serven",NA,"M",TRUE,FALSE,2016,"2022-05-18","Brian Serven","brian-serven-661531","Brian Serven","Serven, Brian","Serven, B","B Serven","Brian Nicholas Serven","Serven, Brian Nicholas",3.5,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",115,"Colorado Rockies","/api/v1/teams/115",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373294,5,142,142,6,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/642069/headshot/draft/current",TRUE,FALSE,2016,"Kentucky",642069,"JaVon Shelby","/api/v1/people/642069","JaVon","Shelby",NA,"1995-05-06",30,"Lexington","KY","USA","6' 1""",190,FALSE,"JaVon","Shelby","Taylor","Shelby",NA,"M",TRUE,FALSE,2016,NA,"JaVon Shelby","javon-shelby-642069","JaVon Shelby","Shelby, JaVon","Shelby, J","J Shelby","JaVon Taylor Shelby","Shelby, JaVon Taylor",3.255,1.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","R","Right","R","Right","N",133,"Athletics","/api/v1/teams/133",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381240,5,147,147,11,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/622268/headshot/draft/current",TRUE,FALSE,2016,"Oklahoma State",622268,"Donovan Walton","/api/v1/people/622268","Donovan","Walton",35,"1994-05-25",31,"Dallas","TX","USA","5' 10""",190,TRUE,"Donovan","Walton","R.","Walton",NA,"M",TRUE,TRUE,2016,"2019-09-10","Donovan Walton","donovan-walton-622268","Donovan Walton","Walton, Donovan","Walton, D","D Walton","Donovan R. Walton","Walton, Donovan R.",3.19,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","Second Base","Infielder","2B","L","Left","R","Right","N",136,"Seattle Mariners","/api/v1/teams/136",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
